id,currencyType,USDprice,BTCprice,moment_tstamp
3407,USD,2174.83,0.00046,2017-05-30+15:27:33
3408,USD,2177.67,0.00046,2017-05-30+15:28:33
3409,USD,2179.86,0.00046,2017-05-30+15:29:33
3410,USD,2180.75,0.00046,2017-05-30+15:30:33
3411,USD,2178.57,0.00046,2017-05-30+15:31:33
3412,USD,2167.78,0.00046,2017-05-30+15:32:33
3413,USD,2168.28,0.00046,2017-05-30+15:33:33
3414,USD,2167.79,0.00046,2017-05-30+15:34:33
3415,USD,2158.46,0.00046,2017-05-30+15:35:55
3416,USD,2153.35,0.00046,2017-05-30+15:38:17
3417,USD,2159.30,0.00046,2017-05-30+15:39:17
3418,USD,2157.12,0.00046,2017-05-30+15:40:17
3419,USD,2155.54,0.00046,2017-05-30+15:41:17
3420,USD,2154.60,0.00046,2017-05-30+15:42:17
3421,USD,2152.73,0.00046,2017-05-30+15:43:17
3422,USD,2152.81,0.00046,2017-05-30+15:44:17
3423,USD,2152.76,0.00046,2017-05-30+15:46:15
3424,USD,2155.68,0.00046,2017-05-30+15:47:15
3425,USD,2160.21,0.00046,2017-05-30+15:48:15
3426,USD,2167.08,0.00046,2017-05-30+15:49:15
3427,USD,2167.49,0.00046,2017-05-30+15:50:15
3428,USD,2167.02,0.00046,2017-05-30+15:51:15
3429,USD,2164.08,0.00046,2017-05-30+15:52:15
3430,USD,2159.82,0.00046,2017-05-30+15:53:15
3431,USD,2155.98,0.00046,2017-05-30+15:54:15
3432,USD,2161.98,0.00046,2017-05-30+15:56:33
3433,USD,2164.16,0.00046,2017-05-30+15:57:33
3434,USD,2162.85,0.00046,2017-05-30+15:58:33
3435,USD,2168.04,0.00046,2017-05-30+15:59:33
3436,USD,2172.58,0.00046,2017-05-30+16:03:19
3437,USD,2175.14,0.00046,2017-05-30+16:04:19
3438,USD,2179.29,0.00046,2017-05-30+16:05:20
3439,USD,2179.90,0.00046,2017-05-30+16:06:37
3440,USD,2187.30,0.00046,2017-05-30+16:09:25
3441,USD,2194.52,0.00046,2017-05-30+16:10:25
3442,USD,2192.37,0.00046,2017-05-30+16:11:25
3443,USD,2189.55,0.00046,2017-05-30+16:12:25
3444,USD,2184.62,0.00046,2017-05-30+16:13:25
3445,USD,2189.87,0.00046,2017-05-30+16:21:12
3446,USD,2188.43,0.00046,2017-05-30+16:22:11
3447,USD,2187.80,0.00046,2017-05-30+16:23:12
3448,USD,2183.42,0.00046,2017-05-30+16:24:12
3449,USD,2177.91,0.00046,2017-05-30+16:25:12
3450,USD,2181.86,0.00046,2017-05-30+16:26:12
3451,USD,2208.61,0.00045,2017-05-30+19:06:10
3452,USD,2207.90,0.00045,2017-05-30+19:07:12
3453,USD,2204.76,0.00045,2017-05-30+19:08:11
3454,USD,2202.08,0.00045,2017-05-30+19:09:26
3455,USD,2198.86,0.00045,2017-05-30+19:10:22
3456,USD,2198.08,0.00045,2017-05-30+19:11:22
3457,USD,2194.86,0.00046,2017-05-30+19:12:27
3458,USD,2220.06,0.00045,2017-05-30+20:04:38
3459,USD,2220.27,0.00045,2017-05-30+20:05:38
3460,USD,2220.86,0.00045,2017-05-30+20:06:39
3461,USD,2222.69,0.00045,2017-05-30+20:07:38
3462,USD,2225.05,0.00045,2017-05-30+20:08:38
3463,USD,2223.54,0.00045,2017-05-30+20:09:38
3464,USD,2223.90,0.00045,2017-05-30+20:10:38
3465,USD,2225.34,0.00045,2017-05-30+20:11:38
3466,USD,2228.27,0.00045,2017-05-30+20:12:38
3467,USD,2225.34,0.00045,2017-05-30+20:13:38
3468,USD,2227.10,0.00045,2017-05-30+20:14:38
3469,USD,2226.94,0.00045,2017-05-30+20:15:38
3470,USD,2229.21,0.00045,2017-05-30+20:16:38
3471,USD,2228.67,0.00045,2017-05-30+20:17:38
3472,USD,2229.36,0.00045,2017-05-30+20:18:38
3473,USD,2228.09,0.00045,2017-05-30+20:19:38
3474,USD,2229.91,0.00045,2017-05-30+20:20:38
3475,USD,2230.44,0.00045,2017-05-30+20:21:38
3476,USD,2230.48,0.00045,2017-05-30+20:22:38
3477,USD,2230.12,0.00045,2017-05-30+20:23:38
3478,USD,2229.14,0.00045,2017-05-30+20:24:38
3479,USD,2225.48,0.00045,2017-05-30+20:25:38
3480,USD,2225.50,0.00045,2017-05-30+20:26:38
3481,USD,2222.02,0.00045,2017-05-30+20:27:38
3482,USD,2219.67,0.00045,2017-05-30+20:28:38
3483,USD,2218.96,0.00045,2017-05-30+20:29:38
3484,USD,2218.53,0.00045,2017-05-30+20:30:38
3485,USD,2217.60,0.00045,2017-05-30+20:31:38
3486,USD,2189.05,0.00046,2017-05-30+20:53:03
3487,USD,2183.27,0.00046,2017-05-30+20:54:03
3488,USD,2176.92,0.00046,2017-05-30+20:55:03
3489,USD,2170.18,0.00046,2017-05-30+20:56:03
3490,USD,2170.97,0.00046,2017-05-30+20:57:03
3491,USD,2173.49,0.00046,2017-05-30+20:58:04
3492,USD,2174.21,0.00046,2017-05-30+20:59:03
3493,USD,2172.82,0.00046,2017-05-30+21:00:02
3494,USD,2174.24,0.00046,2017-05-30+21:01:03
3495,USD,2179.82,0.00046,2017-05-30+21:02:03
3496,USD,2185.64,0.00046,2017-05-30+21:03:03
3497,USD,2189.73,0.00046,2017-05-30+21:04:02
3498,USD,2191.92,0.00046,2017-05-30+21:05:03
3499,USD,2194.06,0.00046,2017-05-30+21:06:03
3500,USD,2194.92,0.00046,2017-05-30+21:07:03
3501,USD,2189.93,0.00046,2017-05-30+21:08:03
3502,USD,2187.09,0.00046,2017-05-30+21:09:03
3503,USD,2183.09,0.00046,2017-05-30+21:10:03
3504,USD,2176.05,0.00046,2017-05-30+21:11:03
3505,USD,2174.06,0.00046,2017-05-30+21:12:03
3506,USD,2171.88,0.00046,2017-05-30+21:13:03
3507,USD,2171.24,0.00046,2017-05-30+21:14:03
3508,USD,2171.86,0.00046,2017-05-30+21:15:03
3509,USD,2169.26,0.00046,2017-05-30+21:16:03
3510,USD,2170.29,0.00046,2017-05-30+21:17:03
3511,USD,2173.24,0.00046,2017-05-30+21:18:03
3512,USD,2180.76,0.00046,2017-05-30+21:19:03
3513,USD,2183.65,0.00046,2017-05-30+21:20:03
3514,USD,2185.97,0.00046,2017-05-30+21:21:03
3515,USD,2186.54,0.00046,2017-05-30+21:22:03
3516,USD,2185.79,0.00046,2017-05-30+21:23:03
3517,USD,2186.87,0.00046,2017-05-30+21:24:03
3518,USD,2186.48,0.00046,2017-05-30+21:25:03
3519,USD,2187.93,0.00046,2017-05-30+21:26:03
3520,USD,2182.33,0.00046,2017-05-30+21:27:03
3521,USD,2183.70,0.00046,2017-05-30+21:28:03
3522,USD,2182.59,0.00046,2017-05-30+21:29:03
3523,USD,2183.78,0.00046,2017-05-30+21:30:03
3524,USD,2181.67,0.00046,2017-05-30+21:31:03
3525,USD,2179.64,0.00046,2017-05-30+21:32:03
3526,USD,2182.48,0.00046,2017-05-30+21:33:03
3527,USD,2180.56,0.00046,2017-05-30+21:34:03
3528,USD,2182.11,0.00046,2017-05-30+21:35:04
3529,USD,2182.82,0.00046,2017-05-30+21:36:04
3530,USD,2182.68,0.00046,2017-05-30+21:37:03
3531,USD,2185.14,0.00046,2017-05-30+21:38:05
3532,USD,2184.60,0.00046,2017-05-30+21:39:03
3533,USD,2186.60,0.00046,2017-05-30+21:40:04
3534,USD,2187.52,0.00046,2017-05-30+21:41:05
3535,USD,2190.48,0.00046,2017-05-30+21:42:03
3536,USD,2192.06,0.00046,2017-05-30+21:43:03
3537,USD,2197.28,0.00046,2017-05-30+21:52:45
3538,USD,2197.20,0.00046,2017-05-30+21:53:45
3539,USD,2198.16,0.00045,2017-05-30+21:54:44
3540,USD,2201.40,0.00045,2017-05-30+21:55:44
3541,USD,2202.26,0.00045,2017-05-30+21:56:45
3542,USD,2201.54,0.00045,2017-05-30+21:57:45
3543,USD,2199.14,0.00045,2017-05-30+21:58:44
3544,USD,2199.39,0.00045,2017-05-30+21:59:44
3545,USD,2200.13,0.00045,2017-05-30+22:00:45
3546,USD,2199.68,0.00045,2017-05-30+22:01:44
3547,USD,2200.06,0.00045,2017-05-30+22:02:45
3548,USD,2198.51,0.00045,2017-05-30+22:03:44
3549,USD,2198.78,0.00045,2017-05-30+22:04:44
3550,USD,2198.28,0.00045,2017-05-30+22:05:44
3551,USD,2197.63,0.00046,2017-05-30+22:06:45
3552,USD,2195.46,0.00046,2017-05-30+22:07:45
3553,USD,2195.01,0.00046,2017-05-30+22:08:45
3554,USD,2192.84,0.00046,2017-05-30+22:09:45
3555,USD,2191.77,0.00046,2017-05-30+22:10:44
3556,USD,2191.08,0.00046,2017-05-30+22:11:45
3557,USD,2187.27,0.00046,2017-05-30+22:12:45
3558,USD,2187.12,0.00046,2017-05-30+22:13:45
3559,USD,2185.54,0.00046,2017-05-30+22:14:44
3560,USD,2185.59,0.00046,2017-05-30+22:15:45
3561,USD,2186.54,0.00046,2017-05-30+22:16:44
3562,USD,2187.03,0.00046,2017-05-30+22:17:45
3563,USD,2192.76,0.00046,2017-05-30+22:18:45
3564,USD,2196.15,0.00046,2017-05-30+22:19:45
3565,USD,2197.39,0.00046,2017-05-30+22:20:45
3566,USD,2197.37,0.00046,2017-05-30+22:21:45
3567,USD,2196.05,0.00046,2017-05-30+22:22:45
3568,USD,2197.34,0.00046,2017-05-30+22:23:45
3569,USD,2200.17,0.00045,2017-05-30+22:24:45
3570,USD,2204.56,0.00045,2017-05-30+22:25:45
3571,USD,2205.95,0.00045,2017-05-30+22:26:45
3572,USD,2206.58,0.00045,2017-05-30+22:27:45
3573,USD,2207.51,0.00045,2017-05-30+22:28:45
3574,USD,2207.71,0.00045,2017-05-30+22:29:45
3575,USD,2203.03,0.00045,2017-05-30+22:30:45
3576,USD,2203.79,0.00045,2017-05-30+22:31:45
3577,USD,2206.17,0.00045,2017-05-30+22:32:45
3578,USD,2206.71,0.00045,2017-05-30+22:33:45
3579,USD,2206.68,0.00045,2017-05-30+22:34:45
3580,USD,2206.81,0.00045,2017-05-30+22:35:45
3581,USD,2206.10,0.00045,2017-05-30+22:36:45
3582,USD,2205.25,0.00045,2017-05-30+22:37:45
3583,USD,2206.09,0.00045,2017-05-30+22:38:45
3584,USD,2203.39,0.00045,2017-05-30+22:39:45
3585,USD,2204.08,0.00045,2017-05-30+22:40:45
3586,USD,2201.98,0.00045,2017-05-30+22:41:45
3588,USD,2187.33,0.00046,2017-05-30+22:53:33
3589,USD,2193.30,0.00046,2017-05-30+22:54:33
3590,USD,2195.53,0.00046,2017-05-30+22:55:33
3591,USD,2199.92,0.00046,2017-05-30+22:56:33
3592,USD,2203.73,0.00045,2017-05-30+22:57:33
3593,USD,2207.50,0.00045,2017-05-30+22:58:33
3594,USD,2209.26,0.00045,2017-05-30+22:59:33
3595,USD,2216.04,0.00045,2017-05-30+23:00:32
3596,USD,2219.42,0.00045,2017-05-30+23:01:33
3597,USD,2221.01,0.00045,2017-05-30+23:02:33
3598,USD,2218.05,0.00045,2017-05-30+23:03:32
3599,USD,2216.49,0.00045,2017-05-30+23:04:33
3600,USD,2215.74,0.00045,2017-05-30+23:05:33
3601,USD,2217.25,0.00045,2017-05-30+23:06:33
3602,USD,2219.26,0.00045,2017-05-30+23:07:33
3603,USD,2218.41,0.00045,2017-05-30+23:08:33
3604,USD,2220.03,0.00045,2017-05-30+23:09:33
3605,USD,2221.77,0.00045,2017-05-30+23:10:33
3606,USD,2221.60,0.00045,2017-05-30+23:11:33
3607,USD,2220.69,0.00045,2017-05-30+23:12:33
3608,USD,2220.70,0.00045,2017-05-30+23:13:32
3609,USD,2217.69,0.00045,2017-05-30+23:14:33
3610,USD,2214.74,0.00045,2017-05-30+23:15:33
3611,USD,2213.46,0.00045,2017-05-30+23:16:33
3612,USD,2215.21,0.00045,2017-05-30+23:17:33
3613,USD,2215.01,0.00045,2017-05-30+23:18:33
3614,USD,2216.04,0.00045,2017-05-30+23:19:33
3615,USD,2217.00,0.00045,2017-05-30+23:20:33
3616,USD,2219.19,0.00045,2017-05-30+23:24:28
3617,USD,2219.19,0.00045,2017-05-30+23:24:29
3618,USD,2219.21,0.00045,2017-05-30+23:24:30
3619,USD,2219.21,0.00045,2017-05-30+23:24:31
3620,USD,2219.26,0.00045,2017-05-30+23:25:33
3621,USD,2220.57,0.00045,2017-05-30+23:26:33
3622,USD,2221.87,0.00045,2017-05-30+23:27:33
3623,USD,2221.86,0.00045,2017-05-30+23:28:33
3624,USD,2220.76,0.00045,2017-05-30+23:29:33
3625,USD,2220.39,0.00045,2017-05-30+23:30:33
3626,USD,2221.60,0.00045,2017-05-30+23:31:33
3627,USD,2216.95,0.00045,2017-05-30+23:32:33
3628,USD,2214.91,0.00045,2017-05-30+23:33:33
3629,USD,2215.85,0.00045,2017-05-30+23:34:53
3630,USD,2216.97,0.00045,2017-05-30+23:36:08
3631,USD,2217.74,0.00045,2017-05-30+23:37:08
3632,USD,2217.92,0.00045,2017-05-30+23:38:08
3633,USD,2217.79,0.00045,2017-05-30+23:39:08
3637,USD,2215.16,0.00045,2017-05-30+23:45:27
3638,USD,2215.95,0.00045,2017-05-30+23:47:59
3639,USD,2217.18,0.00045,2017-05-30+23:48:59
3640,USD,2216.91,0.00045,2017-05-30+23:49:59
3641,USD,2214.91,0.00045,2017-05-30+23:51:52
3642,USD,2216.52,0.00045,2017-05-30+23:52:52
3643,USD,2216.96,0.00045,2017-05-30+23:53:52
3644,USD,2217.12,0.00045,2017-05-30+23:54:52
3645,USD,2217.21,0.00045,2017-05-30+23:55:52
3646,USD,2219.98,0.00045,2017-05-30+23:56:52
3647,USD,2222.21,0.00045,2017-05-30+23:57:52
3648,USD,2223.97,0.00045,2017-05-30+23:58:52
3649,USD,2229.24,0.00045,2017-05-31+00:04:33
3650,USD,2227.37,0.00045,2017-05-31+00:05:33
3651,USD,2228.42,0.00045,2017-05-31+00:06:33
3652,USD,2229.04,0.00045,2017-05-31+00:07:33
3653,USD,2228.55,0.00045,2017-05-31+00:08:33
3654,USD,2231.39,0.00045,2017-05-31+00:09:33
3655,USD,2231.86,0.00045,2017-05-31+00:10:33
3656,USD,2230.73,0.00045,2017-05-31+00:11:33
3657,USD,2233.39,0.00045,2017-05-31+00:14:22
3658,USD,2232.14,0.00045,2017-05-31+00:15:22
3659,USD,2232.76,0.00045,2017-05-31+00:16:22
3660,USD,2233.44,0.00045,2017-05-31+00:17:22
3661,USD,2235.52,0.00045,2017-05-31+00:18:22
3662,USD,2235.53,0.00045,2017-05-31+00:19:22
3663,USD,2234.91,0.00045,2017-05-31+00:20:22
3664,USD,2235.06,0.00045,2017-05-31+00:21:22
3665,USD,2236.52,0.00045,2017-05-31+00:22:22
3666,USD,2238.52,0.00045,2017-05-31+00:23:22
3667,USD,2238.98,0.00045,2017-05-31+00:24:22
3668,USD,2240.15,0.00045,2017-05-31+00:25:22
3669,USD,2239.89,0.00045,2017-05-31+00:26:22
3670,USD,2237.20,0.00045,2017-05-31+00:27:22
3671,USD,2234.90,0.00045,2017-05-31+00:28:22
3672,USD,2233.49,0.00045,2017-05-31+00:29:22
3673,USD,2232.70,0.00045,2017-05-31+00:30:22
3674,USD,2234.87,0.00045,2017-05-31+00:31:22
3675,USD,2236.05,0.00045,2017-05-31+00:32:22
3676,USD,2237.35,0.00045,2017-05-31+00:33:22
